ticker,valuation_date,maturity_years,maturity_days,strike,moneyness,spot_price,call_price,implied_vol,heston_v0,heston_kappa,heston_theta,heston_sigma,heston_rho,risk_free_rate
NFLX,2026-03-11,0.005479,2,83.0,0.8562,96.94000244140625,13.982739035475078,0.9013909796023991,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,84.0,0.866515,96.94000244140625,12.993012992815537,0.8866443802560829,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,85.0,0.876831,96.94000244140625,12.003286923065417,0.8578385472614234,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,86.0,0.887147,96.94000244140625,10.99356085792374,0.7590142627191696,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,87.0,0.897462,96.94000244140625,10.023834693637284,0.7757591914104769,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,88.0,0.907778,96.94000244140625,9.034108688751132,0.7262728318981563,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,89.0,0.918094,96.94000244140625,8.054382663095936,0.6879289299376524,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,90.0,0.928409,96.94000244140625,7.084656537479589,0.6530051958741867,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,91.0,0.938725,96.94000244140625,6.134930532524265,0.6258223228420758,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,92.0,0.949041,96.94000244140625,5.205204485066162,0.5977079144767378,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,93.0,0.959356,96.94000244140625,4.3254786181366995,0.5814410891900749,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,94.0,0.969672,96.94000244140625,3.455752337687656,0.5461336670425179,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,95.0,0.979988,96.94000244140625,2.7060262385892884,0.5384792323605981,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,96.0,0.990303,96.94000244140625,1.9863002087375108,0.5098817157810733,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,97.0,1.000619,96.94000244140625,1.450000000042209,0.5122673392595587,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,98.0,1.010935,96.94000244140625,0.9700000003567197,0.49603145861890824,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,99.0,1.02125,96.94000244140625,0.6499994330470464,0.4994260584214276,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,100.0,1.031566,96.94000244140625,0.4000003260888647,0.4933663610651871,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,101.0,1.041882,96.94000244140625,0.25000000065874595,0.4995699199945426,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,102.0,1.052197,96.94000244140625,0.13999984608131122,0.49568994733173716,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,103.0,1.062513,96.94000244140625,0.09000000026739663,0.5125718599654582,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,104.0,1.072829,96.94000244140625,0.05999999769045683,0.5326406175771659,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,105.0,1.083144,96.94000244140625,0.03999999536059384,0.5515826614843696,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,106.0,1.09346,96.94000244140625,0.03000000212387155,0.5795012541343015,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,107.0,1.103776,96.94000244140625,0.010000000460226532,0.5457883634831752,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,108.0,1.114091,96.94000244140625,0.030000000063836296,0.6809072141918314,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,109.0,1.124407,96.94000244140625,0.00999999931354878,0.6348258781521587,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,110.0,1.134722,96.94000244140625,0.01000000000091894,0.6781796095472808,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,111.0,1.145038,96.94000244140625,0.010000018332313676,0.72082033689719,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,112.0,1.155354,96.94000244140625,0.009999994252662958,0.7627870101400804,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,113.0,1.165669,96.94000244140625,0.010000000001812004,0.804114722065977,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,114.0,1.175985,96.94000244140625,0.01999999986382095,0.9150548382983337,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,115.0,1.186301,96.94000244140625,0.010000001835812344,0.8849712412548417,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,116.0,1.196616,96.94000244140625,0.019999993741345534,0.9999031975655636,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,117.0,1.206932,96.94000244140625,0.009999999935775716,0.9635977698497867,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,118.0,1.217248,96.94000244140625,0.010000000001782805,1.0021293209298667,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,119.0,1.227563,96.94000244140625,0.010000015095525283,1.0401652723477617,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,120.0,1.237879,96.94000244140625,0.009999999160605177,1.0777222987680677,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,121.0,1.248195,96.94000244140625,0.02000000000779434,1.2020842342036422,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,122.0,1.25851,96.94000244140625,0.009999999881028787,1.151463466672475,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,123.0,1.268826,96.94000244140625,0.020000000481409375,1.2793983373217195,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,124.0,1.279142,96.94000244140625,0.009999997266975591,1.223467451545304,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,125.0,1.289457,96.94000244140625,0.0100000135382865,1.2588501257188291,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,127.0,1.310089,96.94000244140625,0.019999988439259875,1.4286127616720767,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,130.0,1.341036,96.94000244140625,0.020000000000273688,1.5361784838377412,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,131.0,1.351351,96.94000244140625,0.01000000000335638,1.4631558246204601,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,133.0,1.371983,96.94000244140625,0.010000000188360003,1.5284397807792844,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,134.0,1.382298,96.94000244140625,0.009999999813843474,1.5605907528597918,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,135.0,1.392614,96.94000244140625,0.019999999855685735,1.7080006856390755,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,140.0,1.444192,96.94000244140625,0.010000006064188494,1.7470659152963794,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,145.0,1.495771,96.94000244140625,0.009999999854478386,1.8947154191564701,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,150.0,1.547349,96.94000244140625,0.009999998192911336,2.036025502372331,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,155.0,1.598927,96.94000244140625,0.010000000000074255,2.171549588428322,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,160.0,1.650505,96.94000244140625,0.009999997241769698,2.3017637068139996,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.005479,2,165.0,1.702084,96.94000244140625,4.0026205144902764e-35,0.5865113513439719,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,49.0,0.505467,96.94000244140625,48.02037614930819,1.626350606767101,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,50.0,0.515783,96.94000244140625,47.011608293741126,1.477415067724499,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,51.0,0.526099,96.94000244140625,46.012840410043616,1.435993044506049,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,52.0,0.536414,96.94000244140625,45.024072527074104,1.494241359461951,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,53.0,0.54673,96.94000244140625,44.01530465821398,1.3554489727867098,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,54.0,0.557046,96.94000244140625,43.106536787627185,1.713181056769247,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,55.0,0.567361,96.94000244140625,42.027768880744,1.3692551742910624,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,56.0,0.577677,96.94000244140625,41.01900097986807,1.2399241869073596,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,57.0,0.587993,96.94000244140625,40.020233112032656,1.2027164416714398,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,58.0,0.598308,96.94000244140625,39.04146522925011,1.3076644381163514,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,59.0,0.608624,96.94000244140625,38.1526973463415,1.5543675627555298,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,60.0,0.61894,96.94000244140625,37.02392945424638,1.0946471635462371,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,61.0,0.629255,96.94000244140625,36.03516157945148,1.1374264435495334,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,62.0,0.639571,96.94000244140625,35.04639372269253,1.1520143151617015,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,63.0,0.649887,96.94000244140625,34.03762582664486,1.064791343841909,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,64.0,0.660202,96.94000244140625,33.03885793125664,1.0292456691895038,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,65.0,0.670518,96.94000244140625,32.04009004892042,0.9941884942108343,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,66.0,0.680833,96.94000244140625,31.051322163194598,1.005123088289749,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,67.0,0.691149,96.94000244140625,30.05255428242255,0.9696138032098814,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,68.0,0.701465,96.94000244140625,29.043786407081328,0.8917626188601696,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,69.0,0.71178,96.94000244140625,28.045018516619407,0.8584770390692307,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,70.0,0.722096,96.94000244140625,27.06625058395916,0.8972473341995457,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,71.0,0.732412,96.94000244140625,26.057482748093776,0.8318739444644402,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,72.0,0.742727,96.94000244140625,25.04871486616932,0.7609556351543403,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,73.0,0.753043,96.94000244140625,24.069947012675627,0.7938385634409003,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,74.0,0.763359,96.94000244140625,23.071179104061883,0.7600939267558318,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,75.0,0.773674,96.94000244140625,22.08241121886084,0.7489969153355038,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,76.0,0.78399,96.94000244140625,21.093643287089037,0.7338776517366432,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,77.0,0.794306,96.94000244140625,20.094875452296577,0.6995552280595198,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,78.0,0.804621,96.94000244140625,19.096107567150497,0.665518657097545,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,79.0,0.814937,96.94000244140625,18.11733987648408,0.660390592002233,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,80.0,0.825253,96.94000244140625,17.12857179417513,0.6378023504850413,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,81.0,0.835568,96.94000244140625,16.139804027583352,0.6136455377220523,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,82.0,0.845884,96.94000244140625,15.151036036472988,0.5881300028354186,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,83.0,0.8562,96.94000244140625,14.27226779215816,0.6392234355604874,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,84.0,0.866515,96.94000244140625,13.193500299718295,0.5486377847453034,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,85.0,0.876831,96.94000244140625,12.214732639285216,0.5250538092108371,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,86.0,0.887147,96.94000244140625,11.26596449172392,0.5160014287419479,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,87.0,0.897462,96.94000244140625,10.32719640736569,0.505537446881927,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,88.0,0.907778,96.94000244140625,9.408428631416697,0.49699908409546534,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,89.0,0.918094,96.94000244140625,8.459661320987308,0.47183783741342333,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,90.0,0.928409,96.94000244140625,7.560892163632218,0.4586384829597292,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,91.0,0.938725,96.94000244140625,6.692125108536558,0.447157001839606,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,92.0,0.949041,96.94000244140625,5.853357197917305,0.4356681492639814,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,93.0,0.959356,96.94000244140625,5.074589325969612,0.4291858063725931,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,94.0,0.969672,96.94000244140625,4.305821430518712,0.4158146657806187,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,95.0,0.979988,96.94000244140625,3.617053568862147,0.40826606488684886,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,96.0,0.990303,96.94000244140625,3.0182854988732686,0.40620624242743675,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,97.0,1.000619,96.94000244140625,2.420000002415385,0.39376299448734675,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,98.0,1.010935,96.94000244140625,1.89999991546523,0.3834770460607016,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,99.0,1.02125,96.94000244140625,1.4500000113607072,0.37337691128692724,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,100.0,1.031566,96.94000244140625,1.1299999625011985,0.37432791652370323,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,101.0,1.041882,96.94000244140625,0.8500000338534051,0.37166577574546383,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,102.0,1.052197,96.94000244140625,0.6500002468233781,0.3746898601429383,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,103.0,1.062513,96.94000244140625,0.45000088680571615,0.3664854569512445,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,104.0,1.072829,96.94000244140625,0.3299998804576827,0.3685066346106529,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,105.0,1.083144,96.94000244140625,0.2500000199004493,0.3747999044659824,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,106.0,1.09346,96.94000244140625,0.17000001503949935,0.37196617558448447,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,107.0,1.103776,96.94000244140625,0.1299998587190263,0.37989877141790823,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,108.0,1.114091,96.94000244140625,0.08999999905729839,0.38053625928687135,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,109.0,1.124407,96.94000244140625,0.08000000099044824,0.3985383028050705,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,110.0,1.134722,96.94000244140625,0.06999999702527582,0.4145723385170663,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,111.0,1.145038,96.94000244140625,0.05000000001293525,0.4164967106509253,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,112.0,1.155354,96.94000244140625,0.04000000079542887,0.4255989450922022,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,114.0,1.175985,96.94000244140625,0.030000022596345266,0.4518376468460007,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,115.0,1.186301,96.94000244140625,0.029999996040489307,0.47280584496305,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,116.0,1.196616,96.94000244140625,0.029999999902638352,0.49346446737095007,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,116.5,1.201774,96.94000244140625,0.03999999357448458,0.5232012741764024,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,117.0,1.206932,96.94000244140625,0.019999999918658085,0.4887533270170404,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,117.5,1.21209,96.94000244140625,0.06000000056620558,0.5757877114651725,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,118.0,1.217248,96.94000244140625,0.039999998622101796,0.5543028340659997,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,118.5,1.222406,96.94000244140625,0.030000075072863064,0.543840775997438,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
NFLX,2026-03-11,0.024658,9,119.0,1.227563,96.94000244140625,0.05000005664749407,0.592335170346658,0.5381547483646649,10.0,0.14259448737260563,2.0,-0.18125143832496582,0.05
