Date,DIS,NFLX,SPOT
2020-01-02,141.7616154461897,32.47800064086914,149.61000061035156
2020-01-03,142.68973569651277,32.553001403808594,149.5
2020-01-06,140.98976871825226,32.119998931884766,150.35000610351562
2020-01-07,142.0742216627961,33.029998779296875,155.00999450683594
2020-01-08,141.48804503276546,33.10499954223633,155.33999633789062
2020-01-09,141.282863226436,33.46099853515625,157.11000061035156
2020-01-10,140.94091520395122,32.72700119018555,154.89999389648438
2020-01-13,140.06163140743837,33.1510009765625,150.26499938964844
2020-01-14,139.01624713983438,33.551998138427734,148.22000122070312
2020-01-15,140.61851612832484,33.65999984741211,149.35499572753906
2020-01-16,141.11679546124432,33.584999084472656,150.27000427246094
2020-01-17,140.69667837814328,33.737998962402344,146.6199951171875
2020-01-21,139.71967027021887,33.25899887084961,145.71499633789062
2020-01-22,140.23748291038498,32.36000061035156,147.02999877929688
2020-01-23,137.41397303021577,32.500999450683594,147.63999938964844
2020-01-24,135.9973433312001,34.5880012512207,145.89999389648438
2020-01-27,131.8939672426682,34.10200119018555,141.5
2020-01-28,132.73418635897704,34.27799987792969,143.05999755859375
2020-01-29,132.6658038005194,33.85499954223633,141.4199981689453
2020-01-30,131.72789465763216,33.92499923706055,140.0
2020-01-31,133.9065823179799,34.097999572753906,140.10000610351562
2020-02-03,136.53468777573684,34.62799835205078,141.5
2020-02-04,139.95417128578995,35.61000061035156,148.64700317382812
2020-02-05,135.3818494778055,36.22999954223633,145.36000061035156
2020-02-06,137.97086453962615,36.250999450683594,145.60000610351562
2020-02-07,136.8961800108404,36.356998443603516,150.7100067138672
2020-02-10,137.22834274458992,36.25199890136719,147.89999389648438
2020-02-11,137.22838256688047,36.97200012207031,145.02000427246094
2020-02-12,137.6289167048029,37.5880012512207,144.1699981689453
2020-02-13,137.58007211331582,37.6510009765625,141.3000030517578
2020-02-14,135.92895799387094,37.94300079345703,140.85000610351562
2020-02-18,134.92265517576485,37.91899871826172,140.89999389648438
2020-02-19,136.02664510382107,38.4900016784668,143.0
2020-02-20,135.6554088323108,37.667999267578125,142.17999267578125
2020-02-21,135.39158714602274,37.790000915527344,143.05999755859375
2020-02-24,128.19117842664468,36.099998474121094,139.13099670410156
2020-02-25,125.03549410585636,35.77199935913086,141.2100067138672
2020-02-26,119.32008555436715,36.5,140.38999938964844
2020-02-27,115.20694645651629,37.060001373291016,134.5
2020-02-28,110.60531223138294,35.68000030517578,129.63999938964844
2020-03-02,113.36043402369478,36.45000076293945,134.61000061035156
2020-03-03,112.50067396180624,36.7400016784668,136.08999633789062
2020-03-04,112.82308137229353,37.05099868774414,137.22999572753906
2020-03-05,109.53061887444464,36.86399841308594,140.27000427246094
2020-03-06,107.78180282427813,35.685001373291016,141.57000732421875
2020-03-09,101.88076091920175,34.172000885009766,134.0
2020-03-10,100.07333593573011,34.78499984741211,133.19000244140625
2020-03-11,100.49344231510418,34.479000091552734,133.47500610351562
2020-03-12,89.5315830636068,30.73200035095215,116.48200225830078
2020-03-13,90.1275533486472,30.73900032043457,121.01000213623047
2020-03-16,87.92930961810389,29.475000381469727,109.18000030517578
2020-03-17,89.05285831689824,29.024999618530273,111.1500015258789
2020-03-18,77.25078822551828,30.0,110.97000122070312
2020-03-19,83.15182279758163,31.68199920654297,117.73999786376953
2020-03-20,83.86502999263489,33.20000076293945,119.0
