Date,DIS,NFLX,SPOT
2020-01-03,-0.011471100780526822,-0.011855275833699497,0.005804016034510084
2020-01-06,-0.005802053639572202,0.030469469956069473,0.02767213915215172
2020-01-07,0.0003432449006792737,-0.01512668366126424,-0.004466545066295735
2020-01-08,-0.0020589771317187644,0.025729339536651796,0.017690004045994634
2020-01-09,-0.003920213936094208,-0.010611236502356736,-0.006549901084067833
2020-01-10,-0.0014499849027304057,-0.019692637655148948,-0.010777305362176692
2020-01-13,-0.00511676660092697,0.02999542769592045,-0.03313251981153964
2020-01-14,0.00917429101336964,-0.0006785911416898882,-0.009743496177363253
2020-01-15,-0.006060520662229951,0.001122029429338367,0.020415014567343848
2020-01-16,0.005543178342148014,-0.001327218027484256,-0.004001315989259457
2020-01-17,-0.005443742736178647,0.003100807505475034,-0.02305058011336769
2020-01-21,-0.005335137142014279,-0.004592640925760727,0.004112178949783107
2020-01-22,0.0031346130999911903,-0.035816814656217444,-0.005572352118564328
2020-01-23,-0.012568572636103337,0.07239266014766854,0.005738631727898236
2020-01-24,-0.014908499972432154,0.010183146937646992,-0.015707835931503156
2020-01-27,-0.02984022752868276,-0.029108722322761182,-0.015617598504153785
2020-01-28,0.018175177683479093,0.01644899149380752,-0.0002770769512782101
2020-01-29,-0.016694248868286965,-0.015379297595302543,-0.018918888910625098
2020-01-30,0.012861936752913472,0.013346437322401927,0.00805254877918915
2020-01-31,0.0036281737312016116,-0.007620618936691748,-0.009880201778256659
2020-02-03,0.02176272850018024,0.03741054242235542,0.03680110994999364
2020-02-04,0.024129625565096013,0.03075423918898257,0.053310563539889166
2020-02-05,-0.02321567816628789,0.0017885172663607563,-0.04737215782676707
2020-02-06,0.009407884495920893,-0.007357896667074981,0.050136021205357206
2020-02-07,-0.011772804980288543,-0.000490572463447192,0.0011660811055520526
2020-02-10,0.011132924159626079,0.011723977615421433,-0.040245882225056206
2020-02-11,-0.011080447099687918,0.00706069066717574,-0.017258798132487985
2020-02-12,0.00595694975995209,0.016912413451164454,0.008986742952584503
2020-02-13,-0.006697350930596868,0.0036577969257158838,-0.037938548827761265
2020-02-14,-0.00965220129669242,-0.00262187927953228,-0.0035335689045936647
2020-02-18,-0.002866531512539461,0.019400603171413344,0.025744715480939817
2020-02-19,0.015523949138387838,-0.004100273279411981,-0.008781056693526135
2020-02-20,-0.0065817186591049515,-0.00049201189402448,0.03138950879493141
2020-02-21,-0.009973814023377714,-0.015362656167881461,-0.006154495187021269
2020-02-24,-0.042886857419773494,-0.02991556919805849,-0.011024124878056929
2020-02-25,-0.03623778487285745,-0.0233523212904293,-0.024289539219854106
2020-02-26,-0.0376784345374116,0.05318117624974006,-0.009238346476731718
2020-02-27,-0.04312582262288256,-0.019855457132485044,-0.04256538367506224
2020-02-28,-0.003303966214891263,-0.007209963306207712,0.019403767132106342
2020-03-02,0.019804551093434597,0.0325718686362273,0.016190207845368176
2020-03-03,-0.029421703776089325,-0.03222675910304107,-0.015645132288470198
2020-03-04,0.023443550535700464,0.04073006917080679,0.05169142715508146
2020-03-05,-0.04363141722560737,-0.028687607626611156,0.026551139210084562
2020-03-06,0.011317727495797847,-0.010220519342412415,-0.01985414914270811
2020-03-09,-0.09473415009970498,-0.060926393410810076,-0.036929865184592514
2020-03-10,0.06813618736183069,0.050910560983689734,0.015166655713989785
2020-03-11,-0.05338235868004293,-0.039024460766591496,-0.04820293609653281
2020-03-12,-0.12984558174069472,-0.09907981549650968,-0.05975122049978687
2020-03-13,0.11665400596571218,0.06677244964493667,0.03598708379951909
2020-03-16,-0.07325406104367982,-0.11138864617725486,-0.10580722428750178
2020-03-17,-0.015577275980955485,0.06997053770648298,0.010455655927535057
2020-03-18,-0.050571966025193094,-0.013385441480963878,0.019937705581113407
2020-03-19,0.06903149338463388,0.05249304794508536,0.06507759120804768
2020-03-20,-0.09427988854255975,0.0024094760469566268,-0.03693955000458482
2020-03-23,-0.002558879941901626,0.08244447325075854,-0.049694437719883466
2020-03-24,0.1441232797480121,-0.008188358179813338,0.09739382388312934
2020-03-25,0.026599914523724344,-0.041783278169397864,-0.04210038539354244
2020-03-26,0.0459645487306688,0.060165351463776995,0.02076788321616152
2020-03-27,-0.08504176951452103,-0.01617118899403236,-0.033672397486589456
2020-03-30,0.03526966214950766,0.038754446714571955,-0.009058271601587009
2020-03-31,-0.03206402680182974,0.012238477395327685,8.236956440188514e-05
2020-04-01,-0.017391330356943624,-0.03041273806174971,0.001399853141697216
2020-04-02,0.02159709139588961,0.016479852189914768,0.002466927475142766
2020-04-03,-0.03186559683237311,-0.02248164573761069,0.0017225746711868606
2020-04-06,0.06071596330339335,0.050309590912297475,0.0032754167006892043
2020-04-07,0.016669970761894026,-0.020212595388770183,0.04154427119447046
2020-04-08,-0.0016792877431894837,-0.0031159645200780073,-0.012303108591137035
2020-04-09,0.03393701168245711,-0.0010778431788541765,0.046175814444216146
2020-04-13,-0.009569351531760528,0.07013385809432648,-0.015395106703325112
2020-04-14,0.024444475798057752,0.04242283272035552,0.04698444703608917
2020-04-15,-0.02508731890312843,0.0319187452408527,0.020966720055031862
2020-04-16,-0.013059876401213755,0.02910370479293145,0.005116059375359416
2020-04-17,0.045187081842598786,-0.036910499108019024,0.016990429592488976
2020-04-20,-0.04098267791177612,0.03435310823048687,0.018891813508040256
2020-04-21,-0.01681995240489087,-0.008365931211109956,-0.03735985988178714
2020-04-22,0.00447595823930258,-0.028605701443813247,0.004312247420925841
2020-04-23,9.889879784230615e-05,0.012529065999280276,-0.007370822519019216
2020-04-24,0.001881133544940905,-0.004007443800486454,-0.006272152936818931
2020-04-27,0.04812733364145649,-0.008494318839715964,0.017484066498389073
2020-04-28,0.0014143341577788071,-0.04164889287054108,-0.003351167349041839
2020-04-29,0.056868441823369364,0.019958887834787387,0.11446558978200394
2020-04-30,-0.03652561076780991,0.019325583292868487,-0.027025237437847682
2020-05-01,-0.024503054090699528,-0.010908662056623775,-0.044401996840523816
2020-05-04,-0.021990468650351147,0.03101592183907953,0.0032449684658004685
2020-05-05,-0.02054665857959226,-0.008104639336689035,-0.0019956870897054335
2020-05-06,-0.0017811864489813978,0.02255816654511822,0.02385871847429799
2020-05-07,0.046491018996815514,0.005227310759570614,-0.0029633785968963267
2020-05-08,0.03400592459051244,-0.0022449676546388853,0.027762772201750385
2020-05-11,-0.0127336494729956,0.01141081000504296,0.02543549478292806
2020-05-12,-0.029785735190552498,-0.019749363675874765,-0.013331635521701024
2020-05-13,-0.01568474449256063,0.014936790088818874,-0.03222038869172483
2020-05-14,0.02905173079008172,0.008396651227240648,0.020741117500975292
2020-05-15,0.029647892474868875,0.027695418755277146,0.04445317407280314
