Date,DIS,NFLX,SPOT
2020-01-03,-0.011537401371929889,-0.011926110012005595,0.005787237623586095
2020-01-06,-0.005818950943867403,0.03001449447192089,0.027296185377889522
2020-01-07,0.00034318600562491854,-0.015242258935465866,-0.004476549881129759
2020-01-08,-0.0020610997392339265,0.025403910325612396,0.017535357064725594
2020-01-09,-0.003927918116027085,-0.010667937138360098,-0.006571445814940627
2020-01-10,-0.0014510371481224343,-0.01988912144494268,-0.01083580118213392
2020-01-13,-0.005129902077755314,0.029554363101517118,-0.033693835124264514
2020-01-14,0.009132462840156775,-0.0006788214888722782,-0.009791274642414742
2020-01-15,-0.0060789601572879635,0.001121400424781998,0.02020942157097577
2020-01-16,0.005527871468848064,-0.0013280995614086358,-0.004009342672768587
2020-01-17,-0.00545861389807503,0.003096009916922606,-0.02332039912226161
2020-01-21,-0.00534941980881699,-0.004603219502593546,0.0041037470496763555
2020-01-22,0.0031297104429647126,-0.0364739761340691,-0.005587935590656075
2020-01-23,-0.012648225262128547,0.0698922830329218,0.005722228505626197
2020-01-24,-0.015020748695372678,0.010131648015848487,-0.0158325112965741
2020-01-27,-0.030294507160595657,-0.029540786396274735,-0.01574083801649929
2020-01-28,0.01801198356339891,0.016315172299690567,-0.00027711534418869906
2020-01-29,-0.016835168406344345,-0.015498785670779098,-0.019100140786453664
2020-01-30,0.012779924519890748,0.013258158234568428,0.008020300015751764
2020-01-31,0.0036216077856912397,-0.007649804221013578,-0.009929334869624513
2020-02-03,0.02152930093315538,0.036727745233975075,0.03614011716892056
2020-02-04,0.02384310607171295,0.030290805319172887,0.05193812180455238
2020-02-05,-0.02348940685324117,0.0017869197738330789,-0.04853096348293795
2020-02-06,0.009363905965364237,-0.0073850995080258245,0.048919699784434056
2020-02-07,-0.01184265319635443,-0.0004906928334865659,0.0011654017610422678
2020-02-10,0.011071409298568853,0.0116557842705175,-0.0410781546442253
2020-02-11,-0.011142292528003018,0.007035880706010955,-0.017409467284462583
2020-02-12,0.0059392772827075386,0.016770990890772032,0.008946602486925725
2020-02-13,-0.00671987882649607,0.0036511234550572025,-0.038676951799158005
2020-02-14,-0.009699085727527442,-0.0026253224246678805,-0.0035398267051240623
2020-02-18,-0.0028706478823468332,0.01921481061620658,0.025418900468188853
2020-02-19,0.015404685352914746,-0.004108702449051157,-0.00881983736226208
2020-02-20,-0.006603473678845458,-0.0004921329715924419,0.030906930772760858
2020-02-21,-0.010023885721872605,-0.015481884455163117,-0.006173512159250569
2020-02-24,-0.04383366820573594,-0.030372169208791953,-0.011085340860237113
2020-02-25,-0.03691067960422696,-0.02362930742242021,-0.024589395617776955
2020-02-26,-0.03840661653878073,0.0518152755689201,-0.009281284655995833
2020-02-27,-0.044083372267888304,-0.02005522547154752,-0.04349784608143823
2020-02-28,-0.003309436363379623,-0.007236080704352145,0.019217914357535653
2020-03-02,0.019610992360314147,0.032052649857974604,0.016060544080455524
2020-03-03,-0.029863203456265554,-0.03275747441934856,-0.015768809025885722
2020-03-04,0.023172971237872923,0.0399224564611555,0.05039975109394634
2020-03-05,-0.04461189339968022,-0.02910714011165183,0.0262047752423403
2020-03-06,0.01125416118577544,-0.010273107475774392,-0.02005389098581916
2020-03-09,-0.09952662162438454,-0.06286141457217666,-0.03762904032877841
2020-03-10,0.06591524866489214,0.04965698930479484,0.01505279183724945
2020-03-11,-0.05486002517407903,-0.03980632378697697,-0.04940343508296205
