ticker,valuation_date,maturity_years,maturity_days,strike,moneyness,spot_price,call_price,put_price,implied_vol,delta_call,gamma,vega,theta_call,risk_free_rate
NFLX,2026-03-11,0.005479,2,50.0,0.515783,96.94000244140625,46.96369919507138,0.009999999881458166,3.1298169688596915,0.9985337076614851,0.0002128117970512722,0.034297133485927264,-12.286825264207446,0.05
NFLX,2026-03-11,0.005479,2,60.0,0.61894,96.94000244140625,36.966438540802706,0.009999994856052297,2.317803581804681,0.9980340810664362,0.00037529801067979546,0.04479154840619056,-12.462542919622432,0.05
NFLX,2026-03-11,0.005479,2,65.0,0.670518,96.94000244140625,31.977808224603933,0.020000003278909162,2.1043882572175905,0.9959224211803953,0.0007981444463420476,0.08648694359715661,-19.836038087204038,0.05
NFLX,2026-03-11,0.005479,2,66.0,0.680833,96.94000244140625,30.97808217505178,0.020000018651089135,2.0310081193179754,0.9957817257181304,0.0008524653477428085,0.08915210001516904,-19.80016334474498,0.05
NFLX,2026-03-11,0.005479,2,67.0,0.691149,96.94000244140625,29.968356091477744,0.010000000001369358,1.8210930975063966,0.9975207627233597,0.0005894306258285905,0.05527236268591351,-12.52143623714349,0.05
NFLX,2026-03-11,0.005479,2,68.0,0.701465,96.94000244140625,28.968630034883873,0.010000008331829235,1.7539258797282484,0.9974301168953809,0.0006321973133264167,0.05709618172472179,-12.524112853514238,0.05
NFLX,2026-03-11,0.005479,2,69.0,0.71178,96.94000244140625,27.968903961536668,0.00999999990895617,1.687600122721806,0.9973338593378219,0.00067923773214516,0.05902480152733467,-12.525068574859315,0.05
NFLX,2026-03-11,0.005479,2,70.0,0.722096,96.94000244140625,26.969177911440966,0.01000001473757095,1.622083765633047,0.9972314039191149,0.0007311431184196402,0.06106872577344023,-12.524218056636938,0.05
NFLX,2026-03-11,0.005479,2,71.0,0.732412,96.94000244140625,25.969451831793194,0.010000000014130705,1.557343966790977,0.9971221019946795,0.0007886068912454443,0.06323948090735138,-12.521391553430243,0.05
NFLX,2026-03-11,0.005479,2,72.0,0.742727,96.94000244140625,24.98972576356489,0.02999999671015985,1.6888456982547426,0.9927341008472444,0.0016617528829756451,0.14451056424035522,-25.832410105045877,0.05
NFLX,2026-03-11,0.005479,2,73.0,0.753043,96.94000244140625,23.969999700801296,0.009999998870881655,1.430071228886077,0.9968797758686005,0.000923681562601985,0.06801788570503531,-12.50930236270894,0.05
NFLX,2026-03-11,0.005479,2,74.0,0.763359,96.94000244140625,22.97027363913905,0.010000002132969144,1.3674769209572801,0.9967448554825975,0.0010034682057303889,0.07065888923231366,-12.499685280307157,0.05
NFLX,2026-03-11,0.005479,2,75.0,0.773674,96.94000244140625,21.97054756996907,0.009999997887319978,1.3055368839983403,0.9965992320610357,0.00109325797413119,0.07349452436201374,-12.487409595751839,0.05
NFLX,2026-03-11,0.005479,2,76.0,0.78399,96.94000244140625,20.970821494605488,0.009999987448054526,1.2442210681172219,0.9964414990694616,0.001194813145804163,0.07654921245075523,-12.472239030605069,0.05
NFLX,2026-03-11,0.005479,2,77.0,0.794306,96.94000244140625,19.971095458899512,0.01000001666641026,1.1834998787921887,0.9962699737774484,0.0013103114588265984,0.07985202620834454,-12.45393469124269,0.05
NFLX,2026-03-11,0.005479,2,78.0,0.804621,96.94000244140625,18.971369376757707,0.009999999448936592,1.123341736365955,0.9960826851299098,0.0014424546535483872,0.08343672475161637,-12.432120344978081,0.05
NFLX,2026-03-11,0.005479,2,79.0,0.814937,96.94000244140625,18.01164331142604,0.049999999041588694,1.2994615118227606,0.9853131745824102,0.003988278305687596,0.2668652716819459,-35.519010794001325,0.05
NFLX,2026-03-11,0.005479,2,80.0,0.825253,96.94000244140625,16.971917260442638,0.010000012982516182,1.004591993637165,0.9956505900598485,0.0017712717245126387,0.09162586472382196,-12.37657584122389,0.05
NFLX,2026-03-11,0.005479,2,81.0,0.835568,96.94000244140625,15.97219118143039,0.009999998894599571,0.9459349888917369,0.9953992371501998,0.0019779030052208585,0.09634062599908855,-12.341882834718906,0.05
NFLX,2026-03-11,0.005479,2,82.0,0.845884,96.94000244140625,15.022465188718584,0.06000007110711181,1.1226673411323524,0.9802470252189558,0.005947097833430359,0.34379484138589284,-39.219644884686275,0.05
NFLX,2026-03-11,0.005479,2,83.0,0.8562,96.94000244140625,13.982739035475078,0.019999982787936688,0.9013909796023991,0.9909665293790687,0.0037700658578276244,0.1749868157537479,-18.497080712961186,0.05
NFLX,2026-03-11,0.005479,2,84.0,0.866515,96.94000244140625,12.993012992815537,0.030000005052713163,0.8866443802560829,0.986790300776381,0.005334693906190265,0.2435578631720113,-23.83868753036889,0.05
NFLX,2026-03-11,0.005479,2,85.0,0.876831,96.94000244140625,12.003286923065417,0.04000000022692518,0.8578385472614234,0.9823978087153681,0.007055600368095883,0.31166118354163547,-28.557659597212556,0.05
NFLX,2026-03-11,0.005479,2,86.0,0.887147,96.94000244140625,10.99356085792374,0.030000000009579253,0.7590142627191696,0.9847770312834688,0.0070418221888945195,0.27521884968479765,-23.285208043489952,0.05
NFLX,2026-03-11,0.005479,2,87.0,0.897462,96.94000244140625,10.023834693637284,0.05999990064744054,0.7757591914104769,0.9724081842811009,0.011401539785022173,0.4554425693146301,-36.45195138985107,0.05
NFLX,2026-03-11,0.005479,2,88.0,0.907778,96.94000244140625,9.034108688751132,0.06999996068562098,0.7262728318981563,0.9665023333019164,0.014301392250643013,0.5348368235443651,-39.67784921061505,0.05
NFLX,2026-03-11,0.005479,2,89.0,0.918094,96.94000244140625,8.054382663095936,0.08999999995475605,0.6879289299376524,0.9562734076983165,0.018762298245914744,0.6646190611473186,-45.952812699742374,0.05
NFLX,2026-03-11,0.005479,2,90.0,0.928409,96.94000244140625,7.084656537479589,0.11999993926272623,0.6530051958741867,0.9413937508964116,0.02495765675070002,0.8391964310612887,-54.21366902172834,0.05
NFLX,2026-03-11,0.005479,2,91.0,0.938725,96.94000244140625,6.134930532524265,0.16999999923173448,0.6258223228420758,0.9183479522897795,0.03361955827140898,1.083393528322096,-66.01306782847819,0.05
NFLX,2026-03-11,0.005479,2,92.0,0.949041,96.94000244140625,5.205204485066162,0.24000001669796234,0.5977079144767378,0.8869507170079465,0.04470716387222086,1.3759710938163812,-79.08541918330998,0.05
NFLX,2026-03-11,0.005479,2,93.0,0.959356,96.94000244140625,4.3254786181366995,0.3600002146928176,0.5814410891900749,0.8393847214496328,0.058462198435355,1.7503465614916016,-96.71948518603085,0.05
NFLX,2026-03-11,0.005479,2,94.0,0.969672,96.94000244140625,3.455752337687656,0.48999999916810566,0.5461336670425179,0.7848861097309607,0.07458107994602016,2.0973494743091496,-108.15233125480934,0.05
NFLX,2026-03-11,0.005479,2,95.0,0.979988,96.94000244140625,2.7060262385892884,0.7399999649940696,0.5384792323605981,0.7033161800537819,0.0895276999366213,2.482387464146317,-125.24883356914633,0.05
NFLX,2026-03-11,0.005479,2,96.0,0.990303,96.94000244140625,1.9863002087375108,1.0200000000666023,0.5098817157810733,0.6119090956121738,0.10471719467265438,2.7493537432241837,-130.78498330513025,0.05
NFLX,2026-03-11,0.005479,2,97.0,1.000619,96.94000244140625,1.450000000042209,1.4834258562956393,0.5122673392595587,0.5039368117180584,0.10852271744067207,2.8625989740619167,-136.18053812055896,0.05
NFLX,2026-03-11,0.005479,2,98.0,1.010935,96.94000244140625,0.9700000003567197,2.0031519215344815,0.49603145861890824,0.3934406264064908,0.10805793500394835,2.7599999126531793,-126.78402566380603,0.05
NFLX,2026-03-11,0.005479,2,99.0,1.02125,96.94000244140625,0.6499994330470464,2.682877419149122,0.4994260584214276,0.2936021532968146,0.09606543270830131,2.470481043575001,-113.9769028634909,0.05
NFLX,2026-03-11,0.005479,2,100.0,1.031566,96.94000244140625,0.4000003260888647,3.4326043771152825,0.4933663610651871,0.20462694932211345,0.08016758624764707,2.0366271380640164,-92.6601297777728,0.05
NFLX,2026-03-11,0.005479,2,101.0,1.041882,96.94000244140625,0.25000000065874595,4.282330116609472,0.4995699199945426,0.139275911314035,0.061870057327666095,1.5915488866391059,-73.2145282934779,0.05
NFLX,2026-03-11,0.005479,2,102.0,1.052197,96.94000244140625,0.13999984608131122,5.172056026956369,0.49568994733173716,0.08677940967470232,0.044431028362432144,1.1340694736296695,-51.70951875291188,0.05
NFLX,2026-03-11,0.005479,2,103.0,1.062513,96.94000244140625,0.09000000026739663,6.121782246066786,0.5125718599654582,0.0579823005003963,0.03152929670564274,0.8321703293925791,-39.198962503554995,0.05
NFLX,2026-03-11,0.005479,2,104.0,1.072829,96.94000244140625,0.05999999769045683,7.091508308414163,0.5326406175771659,0.03951794755762806,0.022324833668268027,0.6123020268823613,-29.94853833574265,0.05
NFLX,2026-03-11,0.005479,2,105.0,1.083144,96.94000244140625,0.03999999536059384,8.071234371008629,0.5515826614843696,0.02686612120848987,0.015682792450135725,0.44542766272320217,-22.547448625964947,0.05
NFLX,2026-03-11,0.005479,2,106.0,1.09346,96.94000244140625,0.03000000212387155,9.060960442696242,0.5795012541343015,0.019939189033269383,0.01161341849174072,0.3465434065614129,-18.420183659253006,0.05
NFLX,2026-03-11,0.005479,2,107.0,1.103776,96.94000244140625,0.010000000460226532,10.040686505956913,0.5457883634831752,0.007826049765256377,0.005489583246861921,0.15427900568654934,-7.7210192146989485,0.05
NFLX,2026-03-11,0.005479,2,108.0,1.114091,96.94000244140625,0.030000000063836296,11.060412570484857,0.6809072141918314,0.017306158461187153,0.0087611692478505,0.30718017925508534,-19.16834246234764,0.05
NFLX,2026-03-11,0.005479,2,109.0,1.124407,96.94000244140625,0.00999999931354878,12.040138634658902,0.6348258781521587,0.006833409712935074,0.0041877532121697945,0.13689225776581124,-7.962497269789741,0.05
NFLX,2026-03-11,0.005479,2,110.0,1.134722,96.94000244140625,0.01000000000091894,13.039864700270584,0.6781796095472808,0.006439860231876126,0.0037197800198774723,0.1298988089928979,-8.069357528495729,0.05
NFLX,2026-03-11,0.005479,2,111.0,1.145038,96.94000244140625,0.010000018332313676,14.039590783526322,0.72082033689719,0.006096701670627634,0.003334093742715569,0.1237508017927501,-8.168741848683853,0.05
NFLX,2026-03-11,0.005479,2,112.0,1.155354,96.94000244140625,0.009999994252662958,15.039316824371,0.7627870101400804,0.005794577250640798,0.0030118196444099466,0.11829746388163515,-8.261600218233747,0.05
NFLX,2026-03-11,0.005479,2,113.0,1.165669,96.94000244140625,0.010000000001812004,16.03904289504446,0.804114722065977,0.00552639129932025,0.002739313534575481,0.11342347285270354,-8.348786866122074,0.05
NFLX,2026-03-11,0.005479,2,114.0,1.175985,96.94000244140625,0.01999999986382095,17.04876895983081,0.9150548382983337,0.00925351260799903,0.003792848094150223,0.17871283933903248,-14.96615118441568,0.05
NFLX,2026-03-11,0.005479,2,115.0,1.186301,96.94000244140625,0.010000001835812344,18.03849502672712,0.8849712412548417,0.005070749610267589,0.002305653309046427,0.10506700352695499,-8.50861940690174,0.05
NFLX,2026-03-11,0.005479,2,116.0,1.196616,96.94000244140625,0.019999993741345534,19.04822108355698,0.9999031975655636,0.008553295326761908,0.0032397425957981915,0.16680599190448603,-15.260031150709038,0.05
NFLX,2026-03-11,0.005479,2,117.0,1.206932,96.94000244140625,0.009999999935775716,20.037947154675734,0.9635977698497867,0.004697652841997472,0.001978092581907375,0.09814893338456594,-8.652338039580217,0.05
NFLX,2026-03-11,0.005479,2,118.0,1.217248,96.94000244140625,0.010000000001782805,21.037673219666075,1.0021293209298667,0.004535192593087401,0.0018432216186657947,0.09511401364618326,-8.719116527989655,0.05
NFLX,2026-03-11,0.005479,2,119.0,1.227563,96.94000244140625,0.010000015095525283,22.03739929968414,1.0401652723477617,0.004386078526797888,0.0017235771310905798,0.0923158466380928,-8.782925393029767,0.05
NFLX,2026-03-11,0.005479,2,120.0,1.237879,96.94000244140625,0.009999999160605177,23.03712534867354,1.0777222987680677,0.004248674566152748,0.0016168526204664796,0.08972645043982552,-8.843986250265841,0.05
NFLX,2026-03-11,0.005479,2,121.0,1.248195,96.94000244140625,0.02000000000779434,24.046851414445058,1.2020842342036422,0.007264357128167711,0.002334211662143186,0.14448352199316514,-15.882634794867263,0.05
NFLX,2026-03-11,0.005479,2,122.0,1.25851,96.94000244140625,0.009999999881028787,25.036577479242624,1.151463466672475,0.004003791424057159,0.0014350175278034173,0.08508451995511807,-8.958825490603227,0.05
NFLX,2026-03-11,0.005479,2,123.0,1.268826,96.94000244140625,0.020000000481409375,26.046303544767326,1.2793983373217195,0.006873917906077341,0.00208880089106482,0.13760873734529167,-16.097463446552084,0.05
NFLX,2026-03-11,0.005479,2,124.0,1.279142,96.94000244140625,0.009999997266975591,27.036029606477214,1.223467451545304,0.003791884475160278,0.0012863391573848361,0.08103844409237901,-9.06512501837021,0.05
NFLX,2026-03-11,0.005479,2,125.0,1.289457,96.94000244140625,0.0100000135382865,28.03575568767286,1.2588501257188291,0.003696239135564246,0.0012218677936197977,0.07920296303721826,-9.115465893738786,0.05
NFLX,2026-03-11,0.005479,2,127.0,1.310089,96.94000244140625,0.019999988439259875,30.045207792422488,1.4286127616720767,0.006234138928687254,0.0017157996427532454,0.12621886840018143,-16.483223984854458,0.05
NFLX,2026-03-11,0.005479,2,130.0,1.341036,96.94000244140625,0.020000000000273688,33.04438599875648,1.5361784838377412,0.0058463654036449465,0.0015073667551208,0.11923501056556587,-16.741258353602777,0.05
NFLX,2026-03-11,0.005479,2,131.0,1.351351,96.94000244140625,0.01000000000335638,34.03411206368388,1.4631558246204601,0.0032306202145339575,0.0009314908681431559,0.0701798387511183,-9.385077451939676,0.05
